OrderID,Product Name,Supplier Name,Category Name,Customer Name,Customer City,Customer Country,Customer Continent,Employee Name,Employee Designation,OrderDate,Total Purchase Amount
10307,Tarte au sucre,Forêts d'érables,Confections,Lonesome Pine Restaurant,Portland,USA,North America,Andrew Fuller,"Vice President, Sales",10/18/94 0:00,394
10307,Scottish Longbreads,"Specialty Biscuits, Ltd.",Confections,Lonesome Pine Restaurant,Portland,USA,North America,Andrew Fuller,"Vice President, Sales",10/18/94 0:00,30
10308,Gudbrandsdalsost,Norske Meierier,Dairy Products,Ana Trujillo Emparedados y helados,México D.F.,Mexico,North America,Robert King,Sales Representative,10/19/94 0:00,28.8
10308,Outback Lager,"Pavlova, Ltd.",Beverages,Ana Trujillo Emparedados y helados,México D.F.,Mexico,North America,Robert King,Sales Representative,10/19/94 0:00,60
10309,Chef Anton's Cajun Seasoning,New Orleans Cajun Delights,Condiments,Hungry Owl All-Night Grocers,Cork,Ireland,Europe,Janet Leverling,Sales Representative,10/20/94 0:00,352
10309,Grandma's Boysenberry Spread,Grandma Kelly's Homestead,Condiments,Hungry Owl All-Night Grocers,Cork,Ireland,Europe,Janet Leverling,Sales Representative,10/20/94 0:00,600
10309,Singaporean Hokkien Fried Mee,Leka Trading,Grains/Cereals,Hungry Owl All-Night Grocers,Cork,Ireland,Europe,Janet Leverling,Sales Representative,10/20/94 0:00,22.4
10309,Ipoh Coffee,Leka Trading,Beverages,Hungry Owl All-Night Grocers,Cork,Ireland,Europe,Janet Leverling,Sales Representative,10/20/94 0:00,736
10309,Fløtemysost,Norske Meierier,Dairy Products,Hungry Owl All-Night Grocers,Cork,Ireland,Europe,Janet Leverling,Sales Representative,10/20/94 0:00,51.6
10310,Pavlova,"Pavlova, Ltd.",Confections,The Big Cheese,Portland,USA,North America,Laura Callahan,Inside Sales Coordinator,10/21/94 0:00,139
10310,Tarte au sucre,Forêts d'érables,Confections,The Big Cheese,Portland,USA,North America,Laura Callahan,Inside Sales Coordinator,10/21/94 0:00,197
10311,Singaporean Hokkien Fried Mee,Leka Trading,Grains/Cereals,Du monde entier,Nantes,France,Europe,Nancy Davolio,Sales Representative,10/21/94 0:00,67.2
10311,Gudbrandsdalsost,Norske Meierier,Dairy Products,Du monde entier,Nantes,France,Europe,Nancy Davolio,Sales Representative,10/21/94 0:00,201.6
10312,Rössle Sauerkraut,Plutzer Lebensmittelgroßmärkte AG,Produce,Die Wandernde Kuh,Stuttgart,Germany,Europe,Andrew Fuller,"Vice President, Sales",10/24/94 0:00,145.6
10312,Ipoh Coffee,Leka Trading,Beverages,Die Wandernde Kuh,Stuttgart,Germany,Europe,Andrew Fuller,"Vice President, Sales",10/24/94 0:00,883.2
10312,Perth Pasties,"G'day, Mate",Meat/Poultry,Die Wandernde Kuh,Stuttgart,Germany,Europe,Andrew Fuller,"Vice President, Sales",10/24/94 0:00,524
10312,Rhönbräu Klosterbier,Plutzer Lebensmittelgroßmärkte AG,Beverages,Die Wandernde Kuh,Stuttgart,Germany,Europe,Andrew Fuller,"Vice President, Sales",10/24/94 0:00,62
10313,Inlagd Sill,Svensk Sjöföda AB,Seafood,QUICK-Stop,Cunewalde,Germany,Europe,Andrew Fuller,"Vice President, Sales",10/25/94 0:00,182.4
10314,Mascarpone Fabioli,Formaggi Fortini s.r.l.,Dairy Products,Rattlesnake Canyon Grocery,Albuquerque,USA,North America,Nancy Davolio,Sales Representative,10/26/94 0:00,1023.9
10314,Escargots de Bourgogne,Escargots Nouveaux,Seafood,Rattlesnake Canyon Grocery,Albuquerque,USA,North America,Nancy Davolio,Sales Representative,10/26/94 0:00,317.9
10314,Tarte au sucre,Forêts d'érables,Confections,Rattlesnake Canyon Grocery,Albuquerque,USA,North America,Nancy Davolio,Sales Representative,10/26/94 0:00,984.9
10315,Sasquatch Ale,Bigfoot Breweries,Beverages,Island Trading,Cowes,UK,Europe,Margaret Peacock,Sales Representative,10/27/94 0:00,156.8
10315,Outback Lager,"Pavlova, Ltd.",Beverages,Island Trading,Cowes,UK,Europe,Margaret Peacock,Sales Representative,10/27/94 0:00,360
10316,Jack's New England Clam Chowder,New England Seafood Cannery,Seafood,Rattlesnake Canyon Grocery,Albuquerque,USA,North America,Nancy Davolio,Sales Representative,10/28/94 0:00,77
10316,Tarte au sucre,Forêts d'érables,Confections,Rattlesnake Canyon Grocery,Albuquerque,USA,North America,Nancy Davolio,Sales Representative,10/28/94 0:00,2758
10317,Chai,Exotic Liquids,Beverages,Lonesome Pine Restaurant,Portland,USA,North America,Michael Suyama,Sales Representative,10/31/94 0:00,288
10318,Jack's New England Clam Chowder,New England Seafood Cannery,Seafood,Island Trading,Cowes,UK,Europe,Laura Callahan,Inside Sales Coordinator,11/1/94 0:00,154
10318,Lakkalikööri,Karkki Oy,Beverages,Island Trading,Cowes,UK,Europe,Laura Callahan,Inside Sales Coordinator,11/1/94 0:00,86.4
10319,Alice Mutton,"Pavlova, Ltd.",Meat/Poultry,Tortuga Restaurante,México D.F.,Mexico,North America,Robert King,Sales Representative,11/2/94 0:00,249.6
10319,Rössle Sauerkraut,Plutzer Lebensmittelgroßmärkte AG,Produce,Tortuga Restaurante,México D.F.,Mexico,North America,Robert King,Sales Representative,11/2/94 0:00,509.6
10319,Lakkalikööri,Karkki Oy,Beverages,Tortuga Restaurante,México D.F.,Mexico,North America,Robert King,Sales Representative,11/2/94 0:00,432
10320,Fløtemysost,Norske Meierier,Dairy Products,Wartian Herkku,Oulu,Finland,Europe,Steven Buchanan,Sales Manager,11/3/94 0:00,516
10321,Steeleye Stout,Bigfoot Breweries,Beverages,Island Trading,Cowes,UK,Europe,Janet Leverling,Sales Representative,11/3/94 0:00,144
10322,Filo Mix,"G'day, Mate",Grains/Cereals,Pericles Comidas clásicas,México D.F.,Mexico,North America,Robert King,Sales Representative,11/4/94 0:00,112
10323,Genen Shouyu,Mayumi's,Condiments,Königlich Essen,Brandenburg,Germany,Europe,Margaret Peacock,Sales Representative,11/7/94 0:00,62
10323,NuNuCa Nuß-Nougat-Creme,Heli Süßwaren GmbH & Co. KG,Confections,Königlich Essen,Brandenburg,Germany,Europe,Margaret Peacock,Sales Representative,11/7/94 0:00,44.8
10323,Chartreuse verte,Aux joyeux ecclésiastiques,Beverages,Königlich Essen,Brandenburg,Germany,Europe,Margaret Peacock,Sales Representative,11/7/94 0:00,57.6
10324,Pavlova,"Pavlova, Ltd.",Confections,Save-a-lot Markets,Boise,USA,North America,Anne Dodsworth,Sales Representative,11/8/94 0:00,291.75
10324,Steeleye Stout,Bigfoot Breweries,Beverages,Save-a-lot Markets,Boise,USA,North America,Anne Dodsworth,Sales Representative,11/8/94 0:00,1007.85
10324,Spegesild,Lyngbysild,Seafood,Save-a-lot Markets,Boise,USA,North America,Anne Dodsworth,Sales Representative,11/8/94 0:00,288
10324,Raclette Courdavault,Gai pâturage,Dairy Products,Save-a-lot Markets,Boise,USA,North America,Anne Dodsworth,Sales Representative,11/8/94 0:00,1759.85
10324,Vegie-spread,"Pavlova, Ltd.",Condiments,Save-a-lot Markets,Boise,USA,North America,Anne Dodsworth,Sales Representative,11/8/94 0:00,2807.85
10325,Grandma's Boysenberry Spread,Grandma Kelly's Homestead,Condiments,Königlich Essen,Brandenburg,Germany,Europe,Nancy Davolio,Sales Representative,11/9/94 0:00,120
10325,Konbu,Mayumi's,Seafood,Königlich Essen,Brandenburg,Germany,Europe,Nancy Davolio,Sales Representative,11/9/94 0:00,57.6
10325,Tofu,Mayumi's,Produce,Königlich Essen,Brandenburg,Germany,Europe,Nancy Davolio,Sales Representative,11/9/94 0:00,167.4
10325,Gorgonzola Telino,Formaggi Fortini s.r.l.,Dairy Products,Königlich Essen,Brandenburg,Germany,Europe,Nancy Davolio,Sales Representative,11/9/94 0:00,40
10325,Mozzarella di Giovanni,Formaggi Fortini s.r.l.,Dairy Products,Königlich Essen,Brandenburg,Germany,Europe,Nancy Davolio,Sales Representative,11/9/94 0:00,1112
10326,Chef Anton's Cajun Seasoning,New Orleans Cajun Delights,Condiments,Bólido Comidas preparadas,Madrid,Spain,Europe,Margaret Peacock,Sales Representative,11/10/94 0:00,422.4
10326,Ravioli Angelo,Pasta Buttini s.r.l.,Grains/Cereals,Bólido Comidas preparadas,Madrid,Spain,Europe,Margaret Peacock,Sales Representative,11/10/94 0:00,249.6
10326,Rhönbräu Klosterbier,Plutzer Lebensmittelgroßmärkte AG,Beverages,Bólido Comidas preparadas,Madrid,Spain,Europe,Margaret Peacock,Sales Representative,11/10/94 0:00,310
10327,Chang,Exotic Liquids,Beverages,Folk och fä HB,Bräcke,Sweden,Europe,Andrew Fuller,"Vice President, Sales",11/11/94 0:00,379.8
10327,Queso Cabrales,Cooperativa de Quesos 'Las Cabras',Dairy Products,Folk och fä HB,Bräcke,Sweden,Europe,Andrew Fuller,"Vice President, Sales",11/11/94 0:00,839.8
10327,Nord-Ost Matjeshering,Nord-Ost-Fisch Handelsgesellschaft mbH,Seafood,Folk och fä HB,Bräcke,Sweden,Europe,Andrew Fuller,"Vice President, Sales",11/11/94 0:00,724.3
10327,Escargots de Bourgogne,Escargots Nouveaux,Seafood,Folk och fä HB,Bräcke,Sweden,Europe,Andrew Fuller,"Vice President, Sales",11/11/94 0:00,317.8
10328,Raclette Courdavault,Gai pâturage,Dairy Products,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,Europe,Margaret Peacock,Sales Representative,11/14/94 0:00,396
10328,Louisiana Fiery Hot Pepper Sauce,New Orleans Cajun Delights,Condiments,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,Europe,Margaret Peacock,Sales Representative,11/14/94 0:00,672
10328,Scottish Longbreads,"Specialty Biscuits, Ltd.",Confections,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,Europe,Margaret Peacock,Sales Representative,11/14/94 0:00,100
10329,Teatime Chocolate Biscuits,"Specialty Biscuits, Ltd.",Confections,Split Rail Beer & Ale,Lander,USA,North America,Margaret Peacock,Sales Representative,11/15/94 0:00,72.95
10329,Nord-Ost Matjeshering,Nord-Ost-Fisch Handelsgesellschaft mbH,Seafood,Split Rail Beer & Ale,Lander,USA,North America,Margaret Peacock,Sales Representative,11/15/94 0:00,165.55
10329,Côte de Blaye,Aux joyeux ecclésiastiques,Beverages,Split Rail Beer & Ale,Lander,USA,North America,Margaret Peacock,Sales Representative,11/15/94 0:00,4215.95
10329,Gnocchi di nonna Alice,Pasta Buttini s.r.l.,Grains/Cereals,Split Rail Beer & Ale,Lander,USA,North America,Margaret Peacock,Sales Representative,11/15/94 0:00,364.75
10330,Gumbär Gummibärchen,Heli Süßwaren GmbH & Co. KG,Confections,LILA-Supermercado,Barquisimeto,Venezuela,South America,Janet Leverling,Sales Representative,11/16/94 0:00,1244.85
10330,Mozzarella di Giovanni,Formaggi Fortini s.r.l.,Dairy Products,LILA-Supermercado,Barquisimeto,Venezuela,South America,Janet Leverling,Sales Representative,11/16/94 0:00,694.85
10331,Tourtière,Ma Maison,Meat/Poultry,Bon app',Marseille,France,Europe,Anne Dodsworth,Sales Representative,11/16/94 0:00,88.5
10332,Carnarvon Tigers,"Pavlova, Ltd.",Seafood,Mère Paillarde,Montréal,Canada,North America,Janet Leverling,Sales Representative,11/17/94 0:00,1999.8
10332,Singaporean Hokkien Fried Mee,Leka Trading,Grains/Cereals,Mère Paillarde,Montréal,Canada,North America,Janet Leverling,Sales Representative,11/17/94 0:00,111.8
10332,Zaanse koeken,Zaanse Snoepfabriek,Confections,Mère Paillarde,Montréal,Canada,North America,Janet Leverling,Sales Representative,11/17/94 0:00,121.4
10333,Tofu,Mayumi's,Produce,Wartian Herkku,Oulu,Finland,Europe,Steven Buchanan,Sales Manager,11/18/94 0:00,186
10333,Sir Rodney's Scones,"Specialty Biscuits, Ltd.",Confections,Wartian Herkku,Oulu,Finland,Europe,Steven Buchanan,Sales Manager,11/18/94 0:00,79.9
10333,Fløtemysost,Norske Meierier,Dairy Products,Wartian Herkku,Oulu,Finland,Europe,Steven Buchanan,Sales Manager,11/18/94 0:00,687.9
10334,Filo Mix,"G'day, Mate",Grains/Cereals,Victuailles en stock,Lyon,France,Europe,Laura Callahan,Inside Sales Coordinator,11/21/94 0:00,44.8
10334,Scottish Longbreads,"Specialty Biscuits, Ltd.",Confections,Victuailles en stock,Lyon,France,Europe,Laura Callahan,Inside Sales Coordinator,11/21/94 0:00,100
10335,Chang,Exotic Liquids,Beverages,Hungry Owl All-Night Grocers,Cork,Ireland,Europe,Robert King,Sales Representative,11/22/94 0:00,106.2
10335,Gorgonzola Telino,Formaggi Fortini s.r.l.,Dairy Products,Hungry Owl All-Night Grocers,Cork,Ireland,Europe,Robert King,Sales Representative,11/22/94 0:00,249.8
10335,Mascarpone Fabioli,Formaggi Fortini s.r.l.,Dairy Products,Hungry Owl All-Night Grocers,Cork,Ireland,Europe,Robert King,Sales Representative,11/22/94 0:00,153.4
10335,Manjimup Dried Apples,"G'day, Mate",Produce,Hungry Owl All-Night Grocers,Cork,Ireland,Europe,Robert King,Sales Representative,11/22/94 0:00,2035
10336,Chef Anton's Cajun Seasoning,New Orleans Cajun Delights,Condiments,Princesa Isabel Vinhos,Lisboa,Portugal,Europe,Robert King,Sales Representative,11/23/94 0:00,316.7
10337,Tunnbröd,PB Knäckebröd AB,Grains/Cereals,Frankenversand,München,Germany,Europe,Margaret Peacock,Sales Representative,11/24/94 0:00,288
10337,Gumbär Gummibärchen,Heli Süßwaren GmbH & Co. KG,Confections,Frankenversand,München,Germany,Europe,Margaret Peacock,Sales Representative,11/24/94 0:00,597.6
10337,Inlagd Sill,Svensk Sjöföda AB,Seafood,Frankenversand,München,Germany,Europe,Margaret Peacock,Sales Representative,11/24/94 0:00,304
10337,Gravad lax,Svensk Sjöföda AB,Seafood,Frankenversand,München,Germany,Europe,Margaret Peacock,Sales Representative,11/24/94 0:00,582.4
10337,Mozzarella di Giovanni,Formaggi Fortini s.r.l.,Dairy Products,Frankenversand,München,Germany,Europe,Margaret Peacock,Sales Representative,11/24/94 0:00,695
10338,Alice Mutton,"Pavlova, Ltd.",Meat/Poultry,Old World Delicatessen,Anchorage,USA,North America,Margaret Peacock,Sales Representative,11/25/94 0:00,624
10338,Nord-Ost Matjeshering,Nord-Ost-Fisch Handelsgesellschaft mbH,Seafood,Old World Delicatessen,Anchorage,USA,North America,Margaret Peacock,Sales Representative,11/25/94 0:00,310.5
10339,Chef Anton's Cajun Seasoning,New Orleans Cajun Delights,Condiments,Mère Paillarde,Montréal,Canada,North America,Andrew Fuller,"Vice President, Sales",11/28/94 0:00,176
10339,Alice Mutton,"Pavlova, Ltd.",Meat/Poultry,Mère Paillarde,Montréal,Canada,North America,Andrew Fuller,"Vice President, Sales",11/28/94 0:00,2183.95
10339,Tarte au sucre,Forêts d'érables,Confections,Mère Paillarde,Montréal,Canada,North America,Andrew Fuller,"Vice President, Sales",11/28/94 0:00,1103.2
10340,Carnarvon Tigers,"Pavlova, Ltd.",Seafood,Bon app',Marseille,France,Europe,Nancy Davolio,Sales Representative,11/29/94 0:00,999.95
10340,Jack's New England Clam Chowder,New England Seafood Cannery,Seafood,Bon app',Marseille,France,Europe,Nancy Davolio,Sales Representative,11/29/94 0:00,92.35
10340,Ipoh Coffee,Leka Trading,Beverages,Bon app',Marseille,France,Europe,Nancy Davolio,Sales Representative,11/29/94 0:00,1471.95
10341,Geitost,Norske Meierier,Dairy Products,Simons bistro,København,Denmark,Europe,Robert King,Sales Representative,11/29/94 0:00,16
10341,Raclette Courdavault,Gai pâturage,Dairy Products,Simons bistro,København,Denmark,Europe,Robert King,Sales Representative,11/29/94 0:00,395.85
10342,Chang,Exotic Liquids,Beverages,Frankenversand,München,Germany,Europe,Margaret Peacock,Sales Representative,11/30/94 0:00,364.6
10342,Gorgonzola Telino,Formaggi Fortini s.r.l.,Dairy Products,Frankenversand,München,Germany,Europe,Margaret Peacock,Sales Representative,11/30/94 0:00,559.8
10342,Inlagd Sill,Svensk Sjöföda AB,Seafood,Frankenversand,München,Germany,Europe,Margaret Peacock,Sales Representative,11/30/94 0:00,607.8
10342,Pâté chinois,Ma Maison,Meat/Poultry,Frankenversand,München,Germany,Europe,Margaret Peacock,Sales Representative,11/30/94 0:00,767.8
10343,Wimmers gute Semmelknödel,Plutzer Lebensmittelgroßmärkte AG,Grains/Cereals,Lehmanns Marktstand,Frankfurt a.M. ,Germany,Europe,Margaret Peacock,Sales Representative,12/1/94 0:00,1330
10343,Scottish Longbreads,"Specialty Biscuits, Ltd.",Confections,Lehmanns Marktstand,Frankfurt a.M. ,Germany,Europe,Margaret Peacock,Sales Representative,12/1/94 0:00,39.95
10343,Lakkalikööri,Karkki Oy,Beverages,Lehmanns Marktstand,Frankfurt a.M. ,Germany,Europe,Margaret Peacock,Sales Representative,12/1/94 0:00,216
10344,Chef Anton's Cajun Seasoning,New Orleans Cajun Delights,Condiments,White Clover Markets,Seattle,USA,North America,Margaret Peacock,Sales Representative,12/2/94 0:00,616
10344,Northwoods Cranberry Sauce,Grandma Kelly's Homestead,Condiments,White Clover Markets,Seattle,USA,North America,Margaret Peacock,Sales Representative,12/2/94 0:00,2239.75
10345,Northwoods Cranberry Sauce,Grandma Kelly's Homestead,Condiments,QUICK-Stop,Cunewalde,Germany,Europe,Andrew Fuller,"Vice President, Sales",12/5/94 0:00,2240
10345,Teatime Chocolate Biscuits,"Specialty Biscuits, Ltd.",Confections,QUICK-Stop,Cunewalde,Germany,Europe,Andrew Fuller,"Vice President, Sales",12/5/94 0:00,584
10345,Singaporean Hokkien Fried Mee,Leka Trading,Grains/Cereals,QUICK-Stop,Cunewalde,Germany,Europe,Andrew Fuller,"Vice President, Sales",12/5/94 0:00,100.8
10346,Alice Mutton,"Pavlova, Ltd.",Meat/Poultry,Rattlesnake Canyon Grocery,Albuquerque,USA,North America,Janet Leverling,Sales Representative,12/6/94 0:00,1123.1
10346,Gnocchi di nonna Alice,Pasta Buttini s.r.l.,Grains/Cereals,Rattlesnake Canyon Grocery,Albuquerque,USA,North America,Janet Leverling,Sales Representative,12/6/94 0:00,608
10347,NuNuCa Nuß-Nougat-Creme,Heli Süßwaren GmbH & Co. KG,Confections,Familia Arquibaldo,São Paulo,Brazil,South America,Margaret Peacock,Sales Representative,12/7/94 0:00,112
10347,Chartreuse verte,Aux joyeux ecclésiastiques,Beverages,Familia Arquibaldo,São Paulo,Brazil,South America,Margaret Peacock,Sales Representative,12/7/94 0:00,719.85
10347,Boston Crab Meat,New England Seafood Cannery,Seafood,Familia Arquibaldo,São Paulo,Brazil,South America,Margaret Peacock,Sales Representative,12/7/94 0:00,58.8
10347,Rhönbräu Klosterbier,Plutzer Lebensmittelgroßmärkte AG,Beverages,Familia Arquibaldo,São Paulo,Brazil,South America,Margaret Peacock,Sales Representative,12/7/94 0:00,37.05
10348,Chai,Exotic Liquids,Beverages,Die Wandernde Kuh,Stuttgart,Germany,Europe,Margaret Peacock,Sales Representative,12/8/94 0:00,215.85
10348,Tunnbröd,PB Knäckebröd AB,Grains/Cereals,Die Wandernde Kuh,Stuttgart,Germany,Europe,Margaret Peacock,Sales Representative,12/8/94 0:00,180
10349,Tourtière,Ma Maison,Meat/Poultry,Split Rail Beer & Ale,Lander,USA,North America,Robert King,Sales Representative,12/9/94 0:00,141.6
10350,Valkoinen suklaa,Karkki Oy,Confections,La maison d'Asie,Toulouse,France,Europe,Michael Suyama,Sales Representative,12/12/94 0:00,194.9
10350,Gudbrandsdalsost,Norske Meierier,Dairy Products,La maison d'Asie,Toulouse,France,Europe,Michael Suyama,Sales Representative,12/12/94 0:00,518.3
10351,Côte de Blaye,Aux joyeux ecclésiastiques,Beverages,Ernst Handel,Graz,Austria,Europe,Nancy Davolio,Sales Representative,12/12/94 0:00,4215.95
10351,Jack's New England Clam Chowder,New England Seafood Cannery,Seafood,Ernst Handel,Graz,Austria,Europe,Nancy Davolio,Sales Representative,12/12/94 0:00,100.1
10351,Gula Malacca,Leka Trading,Condiments,Ernst Handel,Graz,Austria,Europe,Nancy Davolio,Sales Representative,12/12/94 0:00,1193.45
10351,Louisiana Fiery Hot Pepper Sauce,New Orleans Cajun Delights,Condiments,Ernst Handel,Graz,Austria,Europe,Nancy Davolio,Sales Representative,12/12/94 0:00,167.95
10352,Guaraná Fantástica,Refrescos Americanas LTDA,Beverages,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,Europe,Janet Leverling,Sales Representative,12/13/94 0:00,36
10352,Tourtière,Ma Maison,Meat/Poultry,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,Europe,Janet Leverling,Sales Representative,12/13/94 0:00,117.85
10353,Queso Cabrales,Cooperativa de Quesos 'Las Cabras',Dairy Products,Piccolo und mehr,Salzburg,Austria,Europe,Robert King,Sales Representative,12/14/94 0:00,201.4
10353,Côte de Blaye,Aux joyeux ecclésiastiques,Beverages,Piccolo und mehr,Salzburg,Austria,Europe,Robert King,Sales Representative,12/14/94 0:00,10539.8
10354,Chai,Exotic Liquids,Beverages,Pericles Comidas clásicas,México D.F.,Mexico,North America,Laura Callahan,Inside Sales Coordinator,12/15/94 0:00,172.8
10354,Thüringer Rostbratwurst,Plutzer Lebensmittelgroßmärkte AG,Meat/Poultry,Pericles Comidas clásicas,México D.F.,Mexico,North America,Laura Callahan,Inside Sales Coordinator,12/15/94 0:00,396
10355,Guaraná Fantástica,Refrescos Americanas LTDA,Beverages,Around the Horn,London,UK,Europe,Michael Suyama,Sales Representative,12/16/94 0:00,90
